DATAFLOW,FREQ,CLIMATE_CHANGE_INDICATORS,GEO_PICT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,ERROR_TYPE,ERROR_VAL,REPORTING_TYPE,OBS_COMMENT
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1900,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1901,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1902,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1903,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1904,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1905,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1906,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1907,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1908,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1909,-0.9,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1910,-1.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1911,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1912,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1913,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1914,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1915,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1916,-1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1917,-1.6,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1918,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1919,-0.9,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1920,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1921,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1922,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1923,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1924,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1925,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1926,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1927,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1928,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1929,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1930,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1931,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1932,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1933,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1934,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1935,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1936,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1937,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1938,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1939,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1940,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1941,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1942,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1943,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1944,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1945,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1946,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1947,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1948,-0.4,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1949,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1950,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1951,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1952,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1953,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1954,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1955,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1956,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1957,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1958,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1959,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1960,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1961,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1962,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1963,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1964,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1965,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1966,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1967,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1968,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1969,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1970,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1971,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1972,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1973,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1974,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1975,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1976,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1977,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1978,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1979,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1980,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1981,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1982,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1983,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1984,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1985,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1986,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1987,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1988,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1989,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1990,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1991,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1992,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1993,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1994,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1995,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1996,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1997,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1998,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,1999,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2000,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2001,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2002,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2003,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2004,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2005,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2006,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2007,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2008,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2009,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2010,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2011,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2012,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2013,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2014,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2015,0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2016,0.7,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2017,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2018,0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2019,0.8,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2020,0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2021,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2022,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2023,0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2024,0.9,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TV,2025,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,1993,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,1994,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,1995,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,1996,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,1997,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,1998,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,1999,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2000,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2001,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2002,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2003,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2004,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2005,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2006,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2007,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2008,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2009,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2010,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2011,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2012,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2013,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2014,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2015,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2016,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2017,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2018,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2019,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2020,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2021,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2022,0.2,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,FJ,2023,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1889,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1890,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1891,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1892,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1893,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1894,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1895,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1896,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1897,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1898,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1899,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1900,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1901,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1902,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1903,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1904,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1905,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1906,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1907,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1908,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1909,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1910,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1911,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1912,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1913,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1914,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1915,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1916,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1917,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1918,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1919,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1920,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1921,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1922,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1923,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1924,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1925,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1926,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1927,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1928,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1929,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1930,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1931,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1932,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1933,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1934,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1935,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1936,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1937,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1938,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1939,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1940,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1941,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1942,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1943,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1944,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1945,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1946,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1947,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1948,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1949,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1950,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1951,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1952,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1953,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1954,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1955,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1956,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1957,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1958,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1959,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1960,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1961,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1962,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1963,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1964,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1965,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1966,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1967,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1968,1,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,WS,1969,2,,N,,,N,
